time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
13:41:45.263,0,1,1250,1,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25104,164200,25115,164360,25178,164460,25143,164468,25107,164329,25072,164409,25091,164333,25162,164290,25135,164349,25200,164413,25115,164419,25200,164335,25143,164357,25040,164370,25028,164524,25114,164338,25125,164279,25098,164313,25049,164314,24897,164185,25052,164433,25108,164427,25089,164325,25085,164387,25111,164443,25022,164229,25017,164294,25038,164268,25091,164310,25051,164179
13:41:47.046,0.01,1.99,1250,1.99,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25131,164398,25093,164237,25150,164393,25109,164464,25079,164206,24960,164285,24959,164328,24927,164284,25211,164274,25018,164364,25066,164521,24997,164368,25071,164338,25018,164418,25117,164304,24962,164296,25142,164343,25046,164366,25089,164341,24954,164263,25094,164449,25070,164420,25127,164391,25011,164384,25009,164330,24971,164262,24957,164344,25169,164408,25085,164422,25092,164430
13:41:48.826,0.02,2.98,1250,2.98,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25104,164313,25054,164297,25003,164318,25029,164362,25145,164290,25010,164328,25060,164306,25153,164293,25071,164389,25028,164432,25022,164397,24995,164302,25099,164358,24995,164367,24940,164246,25051,164323,25083,164241,25115,164283,25079,164241,25190,164266,25030,164433,24960,164281,25050,164427,25001,164300,25049,164311,25051,164177,24993,164356,25025,164403,24972,164397,25035,164270
13:41:50.606,0.029999999999999999,3.9699999999999998,1250,3.9699999999999998,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25125,164424,25102,164310,25061,164289,25128,164191,25163,164263,25012,164308,25053,164277,25069,164288,25017,164205,25112,164442,25191,164315,25058,164242,25104,164220,25077,164319,25122,164421,25024,164231,25098,164403,25168,164354,25027,164516,25189,164293,25032,164305,25058,164280,25098,164349,25035,164509,25107,164375,25215,164316,25087,164378,25002,164348,25042,164306,25111,164384
13:41:52.386,0.040000000000000001,4.96,1250,4.96,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25044,164566,25078,164525,25212,164316,25094,164524,25140,164435,25165,164354,25052,164424,25177,164381,25159,164340,25127,164366,25094,164417,25067,164441,25178,164452,25116,164373,25119,164328,25195,164556,25163,164275,25145,164457,24995,164367,25210,164425,25273,164353,25086,164405,25286,164394,25239,164511,25129,164432,25196,164466,25180,164341,25255,164488,25091,164484,25165,164516
13:41:54.168,0.050000000000000003,5.9500000000000002,1250,5.9500000000000002,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,24971,164376,25069,164547,25192,164405,25219,164442,25043,164429,25303,164473,25288,164500,25062,164370,25186,164517,25119,164468,24992,164273,25137,164387,24949,164354,25013,164386,25193,164250,25042,164278,25042,164269,24997,164438,25044,164446,25131,164397,25241,164308,25193,164443,25088,164277,25088,164340,25128,164349,25000,164272,25128,164351,24998,164408,25074,164351,25201,164543
13:41:55.949,0.059999999999999998,6.9399999999999995,1250,6.9399999999999995,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25192,164408,25122,164386,25014,164367,25103,164285,25202,164226,25001,164324,25098,164189,25117,164334,24982,164321,24997,164322,25041,164247,25024,164278,25008,164385,25007,164256,25059,164345,25005,164325,25032,164313,25023,164327,25000,164356,25004,164364,25110,164405,25069,164261,25015,164248,25103,164351,24972,164375,25002,164339,25032,164275,25054,164285,25174,164414,25116,164219
13:41:57.731,0.070000000000000007,7.9300000000000006,1250,7.9300000000000006,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25166,164403,25107,164331,25021,164364,25056,164374,25022,164385,25094,164303,25069,164370,25109,164395,25189,164293,24927,164296,25067,164267,25111,164289,25151,164343,25038,164216,25078,164449,25045,164298,25029,164254,25068,164316,25103,164326,25057,164334,25099,164206,25171,164437,25189,164367,25032,164363,25045,164324,25017,164366,25079,164385,25148,164258,25106,164286,25259,164394
13:41:59.514,0.080000000000000002,8.9199999999999999,1250,8.9199999999999999,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25132,164476,25280,164466,25118,164495,25251,164392,25250,164472,25162,164456,25141,164465,25005,164430,24963,164301,24995,164325,25042,164363,25118,164453,25089,164271,25024,164383,24932,164358,25076,164182,24966,164459,25145,164341,25174,164340,25097,164224,25035,164400,24982,164271,25198,164315,25135,164331,25017,164356,24954,164342,25078,164305,25110,164375,24993,164390,25084,164333
13:42:01.298,0.089999999999999997,9.9100000000000001,1250,9.9100000000000001,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25096,164397,25115,164342,25071,164395,25114,164397,25166,164320,25160,164052,25129,164470,25129,164447,25066,164605,25190,164264,25069,164307,25032,164480,25024,164279,25162,164338,25130,164328,24992,164221,25141,164426,25131,164409,25251,164483,25077,164325,25097,164175,25098,164289,24929,164340,25113,164326,25107,164501,25090,164566,25263,164533,25076,164507,25220,164383,25313,164524
13:42:03.080,0.10000000000000001,10.9,1250,10.9,30.412791367127447,0,39.001735500000002,39.001735500000002,1.5707963267948966,78.003471000000005,1,412.79136712744804,3.1415926535897931,5.5999999999999996,25062,164355,25022,164345,24964,164413,25177,164404,25099,164449,25100,164499,25143,164241,25180,164413,25145,164380,25201,164463,25121,164345,25164,164429,25130,164312,25115,164476,25194,164573,25069,164481,25148,164333,25125,164251,25095,164399,24965,164376,25022,164393,25081,164227,25052,164282,25037,164531,25114,164461,25120,164450,25110,164234,25116,164514,24975,164429,25121,164355
