#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-13\raman%force_sensing%sensing_odfscan_batch\2016-12-13--16.19.01.867 (2016-12-13--16.19.01.86)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.150000, 45.170000, 34.865471, 200.000000 
0.175000, 63.150000, 43.610521, 200.000000 
0.200000, 62.655000, 45.510284, 200.000000 
0.225000, 85.620000, 64.151115, 200.000000 
0.250000, 116.900000, 72.243062, 200.000000 
0.275000, 117.665000, 76.892475, 200.000000 
0.300000, 130.265000, 88.153700, 200.000000 
0.325000, 151.615000, 102.359449, 200.000000 
0.350000, 218.305000, 109.869887, 200.000000 
0.375000, 212.545000, 128.721280, 200.000000 
0.400000, 264.420000, 143.428078, 200.000000 
0.425000, 203.325000, 147.316698, 200.000000 
0.450000, 234.275000, 157.091436, 200.000000 
0.475000, 322.200000, 180.414495, 200.000000 
0.500000, 299.750000, 169.630355, 200.000000 
