#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-15\raman%force_sensing%sensing_odfscan_batch\2016-12-15--15.56.29.966 (2016-12-15--15.56.29.96)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.500000, 291.316667, 57.594355, 300.000000 
0.555556, 308.980000, 58.611998, 300.000000 
0.611111, 342.000000, 69.200385, 300.000000 
0.666667, 363.520000, 60.344259, 300.000000 
0.722222, 363.300000, 67.447634, 300.000000 
0.777778, 383.290000, 69.114055, 300.000000 
0.833333, 393.656667, 68.454745, 300.000000 
0.888889, 407.390000, 69.669203, 300.000000 
0.944444, 418.113333, 64.732170, 300.000000 
1.000000, 435.660000, 66.310414, 300.000000 
