#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-04\raman%force_sensing%sensing_odfscan_batch\2016-12-04--14.40.23.129 (2016-12-04--14.40.23.12)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.000000, 42.260000, 49.806751, 200.000000 
0.028571, 60.090000, 56.191564, 200.000000 
0.057143, 71.295000, 53.070783, 200.000000 
0.085714, 80.185000, 46.664556, 200.000000 
0.114286, 104.505000, 57.930389, 200.000000 
0.142857, 119.075000, 54.320801, 200.000000 
0.171429, 121.335000, 50.337191, 200.000000 
0.200000, 155.330000, 66.202199, 200.000000 
0.228571, 162.270000, 57.970140, 200.000000 
0.257143, 181.150000, 72.105322, 200.000000 
0.285714, 200.950000, 70.514307, 200.000000 
0.314286, 218.065000, 64.586692, 200.000000 
0.342857, 220.725000, 68.445813, 200.000000 
0.371429, 199.030000, 100.911293, 200.000000 
0.400000, 249.705000, 74.301938, 200.000000 
0.428571, 251.985000, 72.767471, 200.000000 
0.457143, 277.255000, 78.444757, 200.000000 
0.485714, 288.860000, 73.829875, 200.000000 
0.514286, 295.440000, 73.768533, 200.000000 
0.542857, 284.595000, 64.672645, 200.000000 
0.571429, 308.750000, 77.862619, 200.000000 
0.600000, 327.560000, 70.178604, 200.000000 
0.628571, 333.600000, 72.160238, 200.000000 
0.657143, 336.170000, 80.021254, 200.000000 
0.685714, 331.675000, 72.060526, 200.000000 
0.714286, 328.950000, 67.669694, 200.000000 
0.742857, 344.600000, 69.304617, 200.000000 
0.771429, 358.145000, 62.908855, 200.000000 
0.800000, 365.185000, 65.337208, 200.000000 
0.828571, 367.265000, 67.248902, 200.000000 
0.857143, 371.660000, 66.264881, 200.000000 
0.885714, 376.340000, 63.998862, 200.000000 
0.914286, 387.795000, 63.544653, 200.000000 
0.942857, 378.320000, 66.761872, 200.000000 
0.971429, 383.545000, 65.504259, 200.000000 
1.000000, 389.580000, 58.677880, 200.000000 
