time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
18:22:09.809,0,1,1250,1,30.412990673318717,0,38.679941999999997,38.679941999999997,1.5707963267948966,77.359883999999994,1,412.99067331871788,3.1415926535897931,5.5999999999999996,8479,8390,8438,8385,8401,8473,8453,8339,8385,8408,8371,8357,8380,8373,8394,8413,8415,8384,8375,8400,8401,8285,8376,8361,8342,8368,8307,8407,8432,8371,8370,8428,8356,8340,8426,8366,8357,8416,8436,8371,8331,8342,8412,8356,8353,8373,8378,8314,8418,8328,8407,8383,8380,8398,8368,8330,8355,8353,8382,8308,8323,8356,8451,8340,8424,8410,8378,8362,8420,8329,8380,8388,8394,8462,8349,8312,8367,8387,8416,8326,8411,8354,8317,8436,8402,8311,8302,8412,8355,8389,8419,8308,8374,8364,8347,8406,8408,8445,8343,8384,8351,8411,8399,8394,8410,8332,8387,8370,8398,8371,8399,8322,8365,8420,8352,8458,8361,8419,8353,8405,8369,8392,8333,8380,8395,8287,8331,8434,8387,8354,8330,8420,8432,8419,8352,8364,8416,8335,8442,8319,8366,8342,8385,8367,8404,8334,8501,8441,8505,8351,8433,8451,8409,8337,8362,8423,8385,8395,8414,8390,8411,8371,8350,8333,8395,8461,8318,8324,8390,8281,8406,8343,8336,8371,8363,8423,8405,8371,8373,8449,8383,8451,8316,8365,8398,8388,8337,8411,8365,8358,8360,8332,8352,8414,8318,8350,8278,8267,8383,8405,8367,8436,8359,8504,8407,8339,8361,8462,8469,8330,8392,8383,8448,8356,8401,8442,8339,8408,8400,8409,8413,8379,8395,8390,8360,8413,8332,8461,8476,8422,8408,8379,8343,8485,8370,8404,8381,8376,8385,8403,8424,8364,8395,8401,8356,8332,8371,8408,8428,8396,8379,8341,8353,8409,8378,8376,8341,8335,8411,8315,8384,8413,8358,8464,8331,8400,8525,8382,8346,8372,8506,8359,8464,8469,8471,8369,8408,8332,8474,8378,8377,8373,8371,8379,8373,8480,8328,8306,8334,8456,8391,8391,8398,8373,8372,8351,8388,8332,8398,8416,8383,8393,8371,8367,8548,8379,8326,8353,8410,8374,8436,8395,8393,8357,8387,8370,8341,8458,8415,8362,8370,8345,8328,8367,8371,8414,8402,8477,8438,8363,8444,8445,8378,8436,8401,8475,8366,8441,8365,8418,8391,8347,8335,8408,8303,8399,8395,8342,8408,8430,8369,8420,8351,8382,8432,8392,8333,8411,8427,8484,8383,8336,8414,8429,8410,8418,8378,8394,8314,8358,8357,8304,8328,8273,8365,8347,8446,8348,8427,8392,8387,8437,8381,8355,8340,8378,8384,8336,8401,8354,8443,8365,8399,8395,8388,8335,8381,8331,8371,8386,8368,8361,8345,8434,8363,8322,8292,8431,8349,8344,8390,8360,8391,8381,8348,8401,8379,8380,8419,8312,8353,8334,8388,8383,8381,8339,8409,8409,8352,8355,8352,8404,8398,8319,8409,8340,8381,8363,8397,8385,8377,8369,8399,8358,8450,8383,8375,8395,8426,8340,8449,8374,8284,8479,8363,8410,8362,8511,8418,8461,8380,8408,8432,8321,8388,8420,8306,8414,8392,8463,8408,8315,8315,8353,8342,8462,8315,8387,8402,8448,8335,8379,8357,8386,8395,8418,8323,8327,8391,8454,8346,8388,8312,8357,8335,8288,8422,8342,8359,8373
