#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-15\raman%force_sensing%sensing_odfscan_batch\2016-12-15--15.51.12.975 (2016-12-15--15.51.12.97)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.500000, 342.576667, 76.123217, 300.000000 
0.555556, 376.273333, 89.383361, 300.000000 
0.611111, 408.413333, 84.070224, 300.000000 
0.666667, 431.023333, 91.272428, 300.000000 
0.722222, 448.410000, 87.869687, 300.000000 
0.777778, 479.633333, 90.102417, 300.000000 
0.833333, 488.783333, 89.369624, 300.000000 
0.888889, 499.820000, 93.241555, 300.000000 
0.944444, 518.143333, 89.491170, 300.000000 
1.000000, 514.103333, 94.135749, 300.000000 
