time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
13:28:45.509,0,1,1250,1,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25082,164418,25063,164324,25111,164349,24991,164429,25061,164322,25152,164343,25126,164333,25173,164419,25094,164370,25125,164363,25079,164453,25081,164495,25047,164257,25191,164426,25263,164432,25184,164350,25168,164461,25269,164305,25160,164423,25109,164497,25112,164360,25029,164297,25024,164368,25005,164343,25198,164450,25095,164381,25120,164303,25122,164465,25008,164397,25024,164397
13:28:47.292,0.01,1.99,1250,1.99,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25148,164344,25014,164266,25172,164433,25086,164316,25004,164364,25115,164362,25067,164313,25161,164243,25107,164395,25070,164484,25263,164512,25175,164450,25315,163990,25252,164464,25184,164460,25164,164470,25035,164377,25131,164352,25130,164353,25200,164334,25146,164473,25192,164417,25107,164422,25119,164302,25053,164390,25159,164411,24965,164420,24997,164244,25204,164417,25019,164340
13:28:49.071,0.02,2.98,1250,2.98,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25200,164292,25015,164389,25135,164369,25086,164324,25114,164351,25058,164406,25086,164340,25072,164256,25101,164222,25158,164291,25122,164290,24999,164276,25130,164368,25131,164256,25009,164468,25134,164428,25165,164401,25180,164486,25085,164287,24971,164270,25084,164310,25063,164359,24974,164417,25161,164334,25154,163947,25094,164525,25190,164448,25215,164508,25236,164434,25151,164454
13:28:50.851,0.029999999999999999,3.9699999999999998,1250,3.9699999999999998,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25017,164471,25222,164482,25128,164388,25088,164359,25129,164506,25142,164418,24991,164348,24899,164388,25173,164416,25026,164449,25159,164352,25142,164211,25203,164398,25006,164522,25129,164339,25059,164421,25090,164335,25012,164207,25277,164323,24995,164427,25018,164325,25144,164321,25088,164354,25101,164251,25177,164394,25139,164350,25116,164437,25001,164341,25114,164332,25142,164503
13:28:52.631,0.040000000000000001,4.96,1250,4.96,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25150,164346,25095,164300,25116,164320,25068,164414,25148,164400,25230,164263,25090,164512,25075,164343,25218,164402,25059,164352,25106,164415,25132,164414,25140,164318,25069,164421,25037,164329,25102,164280,25169,164361,25202,164432,25113,164383,25100,164352,25100,164455,25030,164444,25239,164516,25108,164333,25128,164363,25155,164407,25116,164448,25153,164455,25096,164333,25169,164478
13:28:54.412,0.050000000000000003,5.9500000000000002,1250,5.9500000000000002,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25123,164412,25186,164333,25082,164343,25169,164423,25262,164409,25037,164328,25181,164350,25037,164360,25089,164312,25094,164429,25089,164385,25158,164456,24980,164390,25206,164523,25057,164292,25136,164505,25171,164419,25012,164373,25027,164390,25082,164470,25003,164424,24956,164417,25216,164386,25151,164349,25149,164232,25047,164557,25095,164313,25125,164365,25098,164464,25142,164275
13:28:56.193,0.059999999999999998,6.9399999999999995,1250,6.9399999999999995,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25057,164298,25081,164346,25070,164380,25087,164397,25148,164420,25145,164451,25280,164285,25016,164338,25274,164567,25164,164524,25198,164446,25206,164420,25125,164325,25247,164394,25092,164439,25144,164428,24965,164446,25007,164414,24989,164422,25050,164437,25103,164291,25224,164368,25118,164240,25124,164243,25166,164304,25089,164432,25101,164504,25171,164313,25169,164252,25141,164466
13:28:57.975,0.070000000000000007,7.9300000000000006,1250,7.9300000000000006,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25329,164286,25046,164359,25125,164401,25136,164452,25165,164411,25077,164465,25021,164284,25009,164319,25119,164419,25107,164277,25020,164279,25224,164467,25091,164361,25192,164374,25125,164376,25195,164297,25077,164396,25093,164321,25065,164462,25069,164239,25079,164405,25071,164435,25070,164376,25071,164434,25227,164414,25143,164298,25251,164344,25085,164280,25276,164448,25093,164277
13:28:59.757,0.080000000000000002,8.9199999999999999,1250,8.9199999999999999,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25114,164448,25057,164383,25128,164415,25050,164278,25112,164371,25049,164347,25147,164357,25027,164441,25163,164378,25176,164389,25120,164472,25086,164447,25087,164351,25197,164449,25076,164312,25130,164516,25129,164454,25008,164296,25142,164243,25019,164453,25083,164254,25017,164466,25244,164374,25170,164402,25113,164442,25255,164502,25120,164524,25228,164333,25158,164435,25097,164384
13:29:01.541,0.089999999999999997,9.9100000000000001,1250,9.9100000000000001,30.412802236588163,0,38.984178,38.984178,1.5707963267948966,77.968356,1,412.80223658816334,3.1415926535897931,5.5999999999999996,25094,164381,24991,164467,25155,164245,25074,164327,25174,164430,25132,164334,25145,164281,24961,164411,25060,164363,25130,164457,25114,164566,25212,164396,25073,164413,25013,164370,25056,164353,25072,164365,25045,164395,25141,164454,25193,164473,25077,164434,25232,164556,25163,164450,25124,164441,25117,164377,25194,164335,25281,164253,25110,164448,24983,164353,25057,164416,25085,164400
