#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-15\raman%force_sensing%sensing_odfscan_batch\2016-12-15--16.10.10.808 (2016-12-15--16.10.10.80)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.200000, 89.656667, 52.968029, 300.000000 
0.244444, 102.746667, 61.113140, 300.000000 
0.288889, 141.550000, 86.581604, 300.000000 
0.333333, 198.536667, 112.246167, 300.000000 
0.377778, 224.983333, 129.456079, 300.000000 
0.422222, 240.856667, 150.544598, 300.000000 
0.466667, 292.693333, 169.636413, 300.000000 
0.511111, 358.656667, 195.783602, 300.000000 
0.555556, 402.756667, 208.752000, 300.000000 
0.600000, 375.306667, 225.947057, 300.000000 
