#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-15\raman%force_sensing%sensing_odfscan_batch\2016-12-15--14.47.00.421 (2016-12-15--14.47.00.42)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.200000, 24.333333, 14.356261, 300.000000 
0.227778, 27.423333, 16.676654, 300.000000 
0.255556, 28.516667, 16.859114, 300.000000 
0.283333, 32.226667, 17.417672, 300.000000 
0.311111, 33.476667, 19.292731, 300.000000 
0.338889, 34.876667, 17.678465, 300.000000 
0.366667, 36.443333, 19.552667, 300.000000 
0.394444, 36.126667, 19.048113, 300.000000 
0.422222, 38.936667, 20.582015, 300.000000 
0.450000, 41.040000, 18.721068, 300.000000 
