time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
17:10:38.625,0,1,1250,1,30.412888050668727,0,38.845594499999997,38.845594499999997,1.5707963267948966,77.691188999999994,1,412.8880506687276,3.1415926535897931,5.5999999999999996,8425,8422,8464,8361,8431,8422,8397,8449,8349,8357,8444,8362,8525,8448,8406,8370,8416,8458,8395,8483,8421,8402,8317,8384,8375,8375,8364,8434,8411,8417,8372,8373,8377,8463,8399,8354,8418,8402,8396,8424,8416,8428,8430,8436,8366,8441,8391,8411,8391,8457,8428,8420,8414,8345,8421,8451,8400,8411,8461,8347,8394,8399,8413,8387,8378,8490,8381,8413,8365,8449,8385,8396,8372,8402,8341,8411,8347,8430,8371,8409,8391,8414,8403,8383,8416,8559,8360,8368,8371,8445,8372,8372,8337,8362,8435,8385,8476,8363,8346,8439,8475,8339,8417,8456,8358,8441,8453,8353,8474,8371,8407,8455,8432,8323,8447,8447,8379,8330,8354,8443,8420,8352,8486,8404,8390,8374,8405,8460,8373,8378,8419,8409,8411,8475,8397,8408,8373,8409,8371,8401,8426,8361,8333,8419,8437,8374,8424,8403,8390,8382,8316,8444,8351,8379,8359,8320,8423,8405,8480,8485,8349,8470,8428,8478,8434,8349,8404,8409,8426,8548,8384,8404,8357,8372,8457,8413,8433,8422,8365,8536,8415,8426,8429,8442,8461,8408,8381,8472,8380,8389,8463,8367,8440,8431,8379,8500,8383,8399,8396,8427
