time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
17:54:09.764,0,1,200,1,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24622,164301,24651,164117,24599,164015,24628,163914,24630,164163,24638,163889,24666,164283,24627,163946,24612,164001,24581,163939,24604,164114,24645,163898,24644,163918,24623,163951,24637,163972,24590,164145,24640,163931,24657,163942,24586,163963,24623,163914,24641,164013,24596,163984,24615,164151,24636,164016,24657,164122,24649,164318,24656,164138,24606,164177,24653,164120,24631,164091
17:54:10.542,0.01,1.99,200,1.99,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24639,164110,24617,164242,24619,164103,24589,164096,24645,163999,24590,163971,24662,164060,24617,164118,24647,164007,24597,164138,24622,163856,24650,163941,24618,163904,24600,163902,24636,163956,24604,164001,24658,164266,24614,163964,24597,164265,24659,163928,24623,164207,24601,164194,24589,164101,24647,164180,24633,164101,24653,164277,24629,164059,24602,163869,24660,163966,24635,163971
17:54:11.312,0.02,2.98,200,2.98,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24633,164125,24618,164194,24652,164211,24654,164081,24632,164289,24596,164242,24620,164171,24648,163951,24622,164099,24600,163872,24615,164037,24643,164345,24639,164176,24600,163851,24599,163899,24628,163925,24604,164072,24669,164161,24595,164144,24597,164124,24687,164257,24635,164055,24599,164132,24629,164240,24634,164098,24593,164046,24654,163959,24632,164050,24640,163884,24604,163947
17:54:12.082,0.029999999999999999,3.9699999999999998,200,3.9699999999999998,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24585,164099,24606,164135,24649,164191,24584,164059,24596,164001,24579,163967,24604,163863,24622,163911,24623,163877,24581,163943,24644,163988,24640,163923,24632,164124,24630,163919,24688,163918,24615,163947,24608,163971,24664,163860,24596,163949,24611,163900,24597,163883,24700,163927,24659,163883,24620,163923,24631,163878,24608,163882,24657,163906,24661,163945,24644,164000,24673,164060
17:54:12.853,0.040000000000000001,4.96,200,4.96,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24586,164107,24675,163864,24671,164000,24630,163875,24663,164021,24637,163984,24662,163962,24649,163984,24625,164119,24646,163944,24617,164137,24607,164189,24668,164041,24666,164076,24613,163899,24619,163995,24641,163940,24633,163931,24597,163872,24596,163883,24669,164011,24637,163943,24583,164002,24630,163977,24641,163934,24616,164128,24636,164125,24599,164161,24629,164203,24630,164254
17:54:13.625,0.050000000000000003,5.9500000000000002,200,5.9500000000000002,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24637,164064,24595,164203,24604,164048,24613,164139,24632,164216,24615,164196,24628,164062,24633,164095,24644,164167,24649,164165,24646,164130,24587,164128,24671,164070,24611,164059,24661,164117,24650,164257,24619,164185,24616,164190,24654,164226,24670,164105,24634,164219,24636,164206,24621,164078,24608,164187,24624,164030,24598,164125,24636,164007,24619,164323,24639,164191,24623,164079
17:54:14.396,0.059999999999999998,6.9399999999999995,200,6.9399999999999995,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24679,164198,24645,164176,24625,163987,24613,163877,24662,164065,24616,163946,24623,163935,24608,163913,24652,164071,24619,163974,24623,163962,24587,163851,24633,164087,24623,163963,24639,164279,24629,163974,24645,164058,24658,164157,24668,164221,24644,163946,24597,164063,24611,163915,24612,163916,24645,164016,24646,164117,24628,164194,24660,164165,24652,164059,24597,163905,24635,163922
17:54:15.169,0.070000000000000007,7.9300000000000006,200,7.9300000000000006,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24611,164076,24590,164281,24636,164213,24605,164247,24653,164240,24604,164041,24593,164101,24599,163905,24603,164019,24651,164075,24676,164123,24606,164089,24643,164112,24624,163988,24603,163915,24622,163997,24616,163963,24648,163932,24624,163902,24634,163955,24615,164031,24652,164050,24622,163922,24630,163948,24630,163890,24618,163948,24646,163908,24630,163920,24677,163897,24659,164052
17:54:15.941,0.080000000000000002,8.9199999999999999,200,8.9199999999999999,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24612,163977,24601,163963,24589,163876,24602,164038,24585,164144,24611,164286,24682,164213,24659,164127,24617,164176,24619,164075,24602,163988,24645,163884,24603,163910,24600,163895,24645,163960,24613,163870,24583,163902,24588,163894,24679,163914,24606,163932,24609,163887,24625,163903,24592,164036,24593,164042,24637,164075,24638,163926,24631,164002,24623,163871,24633,163878,24623,163916
17:54:16.715,0.089999999999999997,9.9100000000000001,200,9.9100000000000001,30.414708991694592,0,38.865604500000003,38.865604500000003,1.5707963267948966,77.731209000000007,1,414.70899169459295,3.1415926535897931,5.5999999999999996,24595,163956,24604,163884,24655,163892,24628,163900,24603,163992,24621,164165,24642,164067,24673,164206,24616,164207,24601,163895,24586,163974,24631,163965,24601,163906,24634,163989,24614,164003,24629,163962,24583,164055,24630,163954,24608,164083,24619,163938,24613,164222,24583,163858,24618,164033,24586,163879,24620,163939,24616,163986,24690,164016,24619,164153,24658,164194,24649,164180
