#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-15\raman%force_sensing%sensing_odfscan_batch\2016-12-15--14.33.41.104 (2016-12-15--14.33.41.10)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.200000, 18.533333, 10.914618, 300.000000 
0.227778, 20.203333, 12.845050, 300.000000 
0.255556, 21.223333, 12.289024, 300.000000 
0.283333, 20.356667, 12.089780, 300.000000 
0.311111, 22.213333, 12.904566, 300.000000 
0.338889, 23.330000, 14.741589, 300.000000 
0.366667, 23.466667, 13.141368, 300.000000 
0.394444, 25.850000, 14.313659, 300.000000 
0.422222, 24.563333, 13.796110, 300.000000 
0.450000, 26.270000, 15.246325, 300.000000 
