time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
18:41:46.704,0,1,1250,1,30.412884830684597,0,38.850793500000002,38.850793500000002,1.5707963267948966,77.701587000000004,1,412.88483068459743,3.1415926535897931,5.5999999999999996,8442,8444,8393,8447,8326,8388,8460,8439,8371,8362,8347,8316,8392,8394,8314,8362,8398,8285,8378,8421,8449,8372,8432,8449,8413,8363,8366,8374,8378,8372,8430,8397,8410,8399,8402,8420,8396,8421,8410,8355,8433,8452,8320,8367,8308,8390,8427,8377,8334,8344,8407,8456,8301,8368,8417,8367,8393,8350,8349,8366,8376,8440,8413,8407,8365,8435,8382,8376,8366,8486,8318,8441,8402,8452,8426,8353,8433,8333,8332,8316,8427,8391,8344,8407,8414,8398,8415,8333,8301,8341,8381,8413,8401,8430,8372,8361,8370,8377,8431,8442,8323,8286,8422,8362,8373,8349,8461,8414,8347,8397,8494,8342,8359,8399,8400,8374,8410,8348,8406,8371,8418,8407,8417,8392,8452,8392,8356,8398,8417,8371,8430,8329,8431,8455,8434,8422,8438,8427,8375,8388,8411,8349,8359,8427,8409,8363,8336,8455,8331,8389,8459,8360,8464,8400,8414,8296,8384,8320,8357,8429,8396,8328,8456,8454,8391,8361,8362,8428,8368,8359,8325,8388,8430,8309,8326,8436,8404,8443,8491,8382,8351,8348,8374,8328,8362,8381,8413,8417,8413,8389,8356,8396,8439,8396,8405,8308,8391,8448,8288,8397,8465,8406,8425,8387,8346,8350,8435,8444,8412,8365,8409,8304,8320,8377,8334,8330,8369,8434,8316,8369,8417,8399,8374,8426,8300,8334,8431,8434,8370,8344,8366,8388,8352,8360,8411,8392,8444,8361,8407,8371,8392,8311,8451,8362,8362,8390,8395,8402,8347,8335,8319,8479,8403,8333,8341,8430,8383,8431,8474,8400,8448,8383,8386,8398,8314,8326,8399,8445,8394,8326,8471,8461,8384,8482,8413,8448,8341,8414,8506,8365,8362,8379,8465,8374,8413,8377,8435,8424,8336,8336,8377,8354,8383,8364,8349,8407,8468,8407,8457,8411,8404,8299,8415,8362,8431,8397,8338,8395,8347,8435,8364,8437,8420,8386,8407,8391,8449,8408,8423,8394,8398,8364,8366,8402,8440,8368,8431,8386,8394,8357,8456,8418,8332,8352,8396,8395,8360,8369,8405,8385,8391,8398,8388,8422,8399,8362,8390,8402,8387,8329,8351,8297,8493,8357,8418,8351,8441,8297,8372,8383,8391,8444,8470,8391,8371,8373,8429,8394,8405,8393,8350,8400,8380,8458,8363,8402,8368,8443,8371,8351,8376,8393,8504,8465,8474,8392,8409,8427,8481,8365,8413,8313,8397,8407,8372,8340,8394,8352,8495,8355,8380,8418,8377,8395,8438,8421,8318,8329,8437,8484,8371,8409,8466,8392,8389,8389,8383,8322,8389,8329,8409,8432,8393,8357,8430,8450,8405,8455,8330,8362,8379,8325,8429,8395,8395,8422,8351,8346,8415,8367,8390,8391,8362,8414,8327,8452,8384,8461,8414,8313,8432,8370,8413,8373,8446,8414,8348,8402,8409,8408,8355,8461,8507,8459,8359,8376,8360,8397,8378,8338,8368,8464,8415,8451,8408,8381,8372,8307,8420,8478,8405,8374,8367,8299,8352,8375,8383,8313,8361,8355,8310,8351,8375,8394,8349,8262,8416,8371,8355,8356
