#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-04\raman%force_sensing%sensing_odfscan_batch\2016-12-04--15.00.11.861 (2016-12-04--15.00.11.86)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.000000, 47.065000, 58.642142, 200.000000 
0.028571, 48.380000, 37.415312, 200.000000 
0.057143, 65.570000, 42.072498, 200.000000 
0.085714, 73.280000, 38.859511, 200.000000 
0.114286, 94.120000, 46.011364, 200.000000 
0.142857, 99.680000, 47.093180, 200.000000 
0.171429, 120.335000, 47.541380, 200.000000 
0.200000, 134.515000, 45.804801, 200.000000 
0.228571, 150.540000, 50.170693, 200.000000 
0.257143, 154.735000, 51.057367, 200.000000 
0.285714, 168.945000, 51.286665, 200.000000 
0.314286, 178.360000, 52.759458, 200.000000 
0.342857, 189.020000, 47.864805, 200.000000 
0.371429, 196.000000, 48.278981, 200.000000 
0.400000, 205.015000, 49.230324, 200.000000 
0.428571, 210.435000, 48.269305, 200.000000 
0.457143, 219.575000, 49.083036, 200.000000 
0.485714, 235.025000, 49.726596, 200.000000 
0.514286, 236.370000, 46.910799, 200.000000 
0.542857, 247.630000, 49.991730, 200.000000 
0.571429, 256.680000, 52.360172, 200.000000 
0.600000, 256.570000, 58.121641, 200.000000 
0.628571, 266.510000, 64.131583, 200.000000 
0.657143, 271.070000, 51.456536, 200.000000 
0.685714, 281.395000, 53.065422, 200.000000 
0.714286, 283.070000, 52.029464, 200.000000 
0.742857, 282.430000, 51.689894, 200.000000 
0.771429, 300.690000, 54.046775, 200.000000 
0.800000, 308.460000, 59.805923, 200.000000 
0.828571, 310.085000, 62.546925, 200.000000 
0.857143, 311.330000, 50.501298, 200.000000 
0.885714, 152.515000, 147.663840, 200.000000 
0.914286, 305.895000, 51.456622, 200.000000 
0.942857, 316.415000, 50.220840, 200.000000 
0.971429, 333.020000, 52.858581, 200.000000 
1.000000, 327.920000, 58.510372, 200.000000 
