time,x,dummy,arm_t,dummy,f,final_p,final_t,initial_t,middle_p,middle_t,pre_t,raman_df,raman_p,time_shift,counts
17:04:11.113,0,1,1250,1,30.412949416478732,0,38.746528499999997,38.746528499999997,1.5707963267948966,77.493056999999993,1,412.94941647873281,3.1415926535897931,5.5999999999999996,8581,8546,8388,8497,8548,8512,8462,8488,8432,8445,8502,8428,8481,8505,8397,8409,8391,8373,8399,8466,8485,8492,8409,8443,8479,8504,8449,8462,8459,8512,8421,8421,8423,8428,8512,8442,8473,8528,8538,8452,8392,8406,8493,8431,8495,8514,8364,8387,8502,8418,8461,8438,8518,8433,8469,8357,8447,8467,8450,8413,8549,8455,8438,8481,8461,8578,8424,8527,8566,8382,8449,8402,8491,8424,8452,8450,8408,8449,8436,8458,8443,8469,8521,8464,8457,8314,8433,8417,8443,8428,8444,8411,8539,8490,8505,8401,8431,8488,8450,8470,8474,8445,8462,8493,8449,8437,8359,8506,8501,8346,8409,8454,8489,8427,8408,8445,8566,8559,8481,8440,8404,8496,8349,8411,8488,8465,8426,8512,8465,8500,8398,8503,8410,8398,8457,8392,8468,8428,8404,8531,8480,8408,8550,8472,8390,8397,8504,8418,8376,8336,8434,8381,8428,8503,8427,8395,8460,8503,8421,8500,8409,8393,8344,8493,8398,8490,8557,8530,8430,8393,8565,8477,8564,8475,8502,8365,8443,8394,8452,8411,8439,8526,8466,8556,8488,8504,8510,8429,8428,8359,8430,8403,8410,8400,8384,8417,8378,8518,8516,8468
