#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-13\raman%force_sensing%sensing_odfscan_batch\2016-12-13--16.31.04.586 (2016-12-13--16.31.04.58)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.150000, 25.870000, 17.668138, 200.000000 
0.175000, 29.330000, 18.860570, 200.000000 
0.200000, 29.765000, 15.979668, 200.000000 
0.225000, 30.310000, 16.519803, 200.000000 
0.250000, 35.865000, 19.915993, 200.000000 
0.275000, 37.185000, 20.236373, 200.000000 
0.300000, 40.600000, 19.162724, 200.000000 
0.325000, 42.620000, 21.780395, 200.000000 
0.350000, 44.435000, 20.949123, 200.000000 
0.375000, 46.105000, 22.697004, 200.000000 
0.400000, 50.625000, 26.180993, 200.000000 
0.425000, 49.345000, 22.556506, 200.000000 
0.450000, 53.890000, 26.371536, 200.000000 
0.475000, 56.000000, 24.251392, 200.000000 
0.500000, 61.235000, 29.796305, 200.000000 
