#Sensing v odfpowerc:\qc\userData\penning\out\2016-12-13\raman%force_sensing%sensing_odfscan_batch\2016-12-13--16.03.44.768 (2016-12-13--16.03.44.76)
# xlabel Fractional ODF Power
# ylabel Average counts
# ystd 
# trials 
0.200000, 52.160000, 36.982758, 200.000000 
0.235714, 55.145000, 43.403271, 200.000000 
0.271429, 83.545000, 53.756934, 200.000000 
0.307143, 117.735000, 60.578749, 200.000000 
0.342857, 91.225000, 74.042855, 200.000000 
0.378571, 140.210000, 90.233452, 200.000000 
0.414286, 162.530000, 108.445051, 200.000000 
0.450000, 195.510000, 120.735537, 200.000000 
0.485714, 189.355000, 125.347393, 200.000000 
0.521429, 258.640000, 141.907013, 200.000000 
0.557143, 318.505000, 158.535516, 200.000000 
0.592857, 323.885000, 173.728327, 200.000000 
0.628571, 287.620000, 182.136256, 200.000000 
0.664286, 301.400000, 193.685234, 200.000000 
0.700000, 387.165000, 199.859370, 200.000000 
